Age,Weight,Height,BMI,Goal,Recommended_Level
44,97.77520287029506,166.75120118244698,35.1633937416477,muscle_gain,Beginner
41,80.77951562714841,180.76187920377117,24.722224704215,muscle_gain,Beginner
51,70.62948137926675,196.29014253469086,18.331121525115414,muscle_gain,Beginner
36,114.68939653083137,188.5739513475444,32.25223867170049,weight_loss,Beginner
64,110.99680709854121,191.61089195350186,30.232224303970277,flexibility,Beginner
50,58.75826653506,174.09690891597052,19.385939555947328,endurance,Beginner
60,107.53609989143855,199.10731896149008,27.125629931416395,muscle_gain,Beginner
20,113.2685203821429,154.75901961430765,47.293046133420546,weight_loss,Beginner
32,57.70405024624886,152.9124568689243,24.67860261551286,endurance,Intermediate
48,118.60639204065558,171.88546928706947,40.14484326128454,muscle_gain,Beginner
18,81.24521869787014,165.62057830217216,29.618919989721988,muscle_gain,Advanced
37,106.86095810175128,198.2305875803853,27.19429016209259,weight_loss,Advanced
51,53.76786331048707,159.00725173564462,21.266152095856295,muscle_gain,Beginner
53,71.57273949506764,198.8683237327503,18.09740953261808,muscle_gain,Beginner
31,101.1338508280513,199.4349689098253,25.426929820651583,flexibility,Beginner
21,70.53245794860078,197.2792539679006,18.122837017264725,endurance,Intermediate
24,76.19610005527494,170.4531197677722,26.22544309125985,weight_loss,Beginner
61,77.00594622843343,170.11186478391477,26.61062353372632,muscle_gain,Beginner
30,104.56634184085402,154.00919020712217,44.085791286840625,muscle_gain,Beginner
63,78.79061510861267,175.82021760709705,25.488064912644532,flexibility,Beginner
24,60.18761772614283,162.5680954719276,22.773853268309622,weight_loss,Advanced
30,105.39234773742578,161.07494528145327,40.621232289415154,endurance,Beginner
59,55.841909655919146,172.28466312684773,18.81338857536914,weight_loss,Beginner
38,70.28921014197786,155.97946803063513,28.890415865644858,flexibility,Advanced
47,115.38924205798287,167.64137984878033,41.05847994395203,weight_loss,Beginner
21,117.50292025820693,192.25933182790237,31.7887757601714,weight_loss,Beginner
63,104.60750583055056,178.60713043957554,32.791800358134495,muscle_gain,Beginner
46,76.78791816723597,182.48872407134377,23.05795695090022,endurance,Advanced
37,115.3254600011653,187.03251856054715,32.96787473993582,flexibility,Beginner
32,95.0279766879124,166.33944543932938,34.344799389224036,flexibility,Beginner
63,54.960878219240904,161.06786929947683,21.18535942191708,endurance,Beginner
45,112.9440480911926,169.67053838937568,39.232905630196825,flexibility,Beginner
46,115.84003069117718,162.19087965436736,44.03579136548915,flexibility,Beginner
59,110.60126733830882,172.14552867902916,37.32231807996545,weight_loss,Beginner
25,83.33270308822281,170.57182213195017,28.641838509477008,flexibility,Advanced
63,112.63549675209917,174.4396513590565,37.01560556617995,endurance,Beginner
55,113.9113335821587,163.91963655423325,42.39405621163583,flexibility,Beginner
34,101.93503212066229,183.4378393360131,30.29323203995929,flexibility,Beginner
48,53.724899703620785,154.6718927596401,22.457055542879598,weight_loss,Intermediate
43,86.95410050296509,168.95888060941283,30.459868196475117,weight_loss,Beginner
45,93.74973118667637,158.1579736187275,37.47898726648006,muscle_gain,Beginner
62,58.32726149619882,156.71483486416346,23.74933030635785,flexibility,Beginner
18,100.23523412397157,165.39353114767266,36.642354343312256,flexibility,Beginner
59,69.1219033486067,168.63816651806096,24.305465596149425,endurance,Beginner
30,70.71348234843829,194.80474292059992,18.633874753111673,endurance,Intermediate
29,102.1574121809026,193.78575749823244,27.203587018012353,flexibility,Advanced
57,109.14918705835659,199.8846005211846,27.318813437771798,flexibility,Beginner
40,74.40365598685656,191.6327201132602,20.260723404618957,weight_loss,Advanced
38,60.40809496270049,174.7598442624971,19.779342097269474,flexibility,Advanced
57,67.64995992438836,156.42455293120815,27.64761663252251,muscle_gain,Beginner
54,103.23024670048616,165.95044709307945,37.48436098734549,weight_loss,Beginner
19,81.65230470157925,181.19706102682426,24.869448186035967,flexibility,Advanced
24,62.522864671375864,178.44071652198102,19.63590631495411,weight_loss,Advanced
33,107.33319814908634,187.92576273163394,30.39215019674054,weight_loss,Beginner
60,74.69522667385338,187.6334002419348,21.216441877302458,muscle_gain,Beginner
45,87.84200250331847,176.9601709155863,28.051182229319945,endurance,Beginner
51,75.64281824126353,159.16668964255382,29.858180099324024,weight_loss,Beginner
25,95.67837029347905,157.9003864758667,38.37491118213215,muscle_gain,Beginner
22,100.66625957733123,171.22658837875997,34.33535363409222,muscle_gain,Beginner
62,95.2766688180507,183.48966365764187,28.29849605349612,muscle_gain,Beginner
62,86.64166357230769,179.01407993072465,27.036620241699254,muscle_gain,Beginner
54,102.85345212103957,198.4346470162914,26.120643192977944,flexibility,Beginner
36,93.1538216029366,169.4896810439518,32.42755103903072,muscle_gain,Beginner
31,102.8261833592963,156.81587005734173,41.81419038084046,weight_loss,Beginner
56,118.372109399116,161.25555952091207,45.52185947945703,flexibility,Beginner
33,54.52164970171095,194.72732815564729,14.378552855169994,muscle_gain,Beginner
65,70.79580449043465,194.2757355295305,18.75730315328519,endurance,Beginner
53,99.93026461157632,162.9700098140958,37.62544577349569,weight_loss,Beginner
48,96.88028966135238,160.6352386283299,37.545144753549046,weight_loss,Beginner
63,119.17848701486228,192.50812060544865,32.158794419529215,muscle_gain,Beginner
41,104.47380009840032,177.5810299793216,33.12945188609535,muscle_gain,Beginner
56,105.39016891573701,197.1403819518357,27.1174540726474,flexibility,Beginner
62,113.05993730133548,182.3553541079323,33.99943516192677,flexibility,Beginner
61,57.470057913196996,192.42498028767218,15.52096549034514,flexibility,Beginner
47,78.401758724179,177.2410787430984,24.9572676031089,endurance,Intermediate
60,79.80366880430708,194.93728244173514,21.000664786321707,endurance,Beginner
41,112.33941805155983,189.88839190465967,31.15554383865427,endurance,Beginner
50,107.10118889004555,167.46822130717038,38.18822533001934,flexibility,Beginner
64,72.79367191000676,151.2593685762991,31.816255139768696,flexibility,Beginner
56,106.63365755579628,183.43117302525854,31.691881192766314,muscle_gain,Beginner
33,74.62059977085721,184.16559478403406,22.000965270915618,muscle_gain,Intermediate
19,62.056634664727966,156.62520873540626,25.296759652531602,flexibility,Intermediate
27,87.1935500833001,198.92733629116657,22.034105559588284,flexibility,Intermediate
22,116.77755625527071,198.56684601965247,29.617330212306577,flexibility,Advanced
63,112.84164830976337,172.39634076049754,37.96761653921246,muscle_gain,Beginner
57,113.14564134147784,196.45945238138677,29.31513983897927,weight_loss,Beginner
42,86.51730614948225,161.49203122247474,33.174225652690986,weight_loss,Beginner
50,56.79294458380827,172.55615713803556,19.07363491799626,weight_loss,Advanced
61,94.3507849893422,186.58958662535247,27.100088721826747,muscle_gain,Beginner
44,90.59505008659094,154.51241175979555,37.947024405289994,muscle_gain,Beginner
31,118.10560651339983,157.19882082901154,47.793842293557994,flexibility,Beginner
39,52.68362889907396,193.96275841442628,14.003576829252605,weight_loss,Intermediate
53,97.52263115707258,162.7269642651569,36.82869793907723,flexibility,Beginner
21,71.00621656233771,183.86894851175808,21.002915625644427,flexibility,Advanced
51,71.05913605167414,164.7306919106699,26.186103362505186,weight_loss,Beginner
34,69.95291454696083,178.90601013241755,21.855258771213595,flexibility,Intermediate
24,111.68762705242989,184.1642451005971,32.93020463928023,weight_loss,Beginner
61,92.24923898100366,161.50581126672066,35.366044155171004,flexibility,Beginner
59,53.1426321096177,178.29870655976242,16.71655091830838,muscle_gain,Beginner
39,55.012302555121934,160.96804389046068,21.231490802519513,endurance,Advanced
45,104.20035496400772,159.23926717344563,41.093095539984986,muscle_gain,Beginner
64,88.18679469837723,197.71567390170148,22.55907868247503,endurance,Beginner
28,113.31631050586654,182.83478901744647,33.89805311728879,weight_loss,Beginner
23,104.1050100615114,170.88216322756475,35.65152930773781,muscle_gain,Beginner
61,78.86111213967914,194.76924449446642,20.788451381939907,flexibility,Beginner
28,64.35597966826327,181.8973013244286,19.450751893673523,endurance,Beginner
36,100.82556414633095,152.0392116263311,43.61736672446977,weight_loss,Beginner
56,107.76502826784187,197.48642095513512,27.631430473703816,endurance,Beginner
31,115.48080295914366,154.9300386317497,48.11035224110203,flexibility,Beginner
26,105.67118806563926,154.33210191847348,44.365363898071934,muscle_gain,Beginner
53,74.15073940953951,195.39621741127849,19.421518450432032,weight_loss,Beginner
59,65.696395002987,195.7126471387142,17.151565126820035,endurance,Beginner
51,105.44590809345088,174.73250422012808,34.536818557134495,muscle_gain,Beginner
65,66.00377027695993,197.24649885505573,16.964854440498723,weight_loss,Beginner
56,80.67068735800487,154.54882948888928,33.77414137961683,endurance,Beginner
29,118.67301359004861,178.09621048445848,37.414729838015255,flexibility,Beginner
19,93.05074944469585,192.8082498382688,25.030449594051017,endurance,Advanced
48,116.26080482602848,179.1833120223363,36.21080714542499,muscle_gain,Beginner
21,96.3245111829076,176.40266301190255,30.95469574613997,muscle_gain,Beginner
30,114.28243843818098,183.70819898042424,33.86276520393254,muscle_gain,Beginner
40,74.5563152818675,186.7470113310547,21.378494375644696,endurance,Intermediate
26,96.49975325783068,186.03050359209502,27.884180120961652,muscle_gain,Advanced
25,114.39252959171812,152.63901500096765,49.09831118696742,flexibility,Beginner
57,72.51215976429233,187.45429958094556,20.635739100906722,weight_loss,Beginner
55,97.1751418736497,167.2386483497826,34.744165546805945,weight_loss,Beginner
64,81.41676581560483,177.91671850779426,25.720554481610566,endurance,Beginner
43,112.79690065766155,182.76545173363345,33.768281397073665,endurance,Beginner
22,100.3773266696459,187.66929055918968,28.50028484164885,muscle_gain,Intermediate
43,81.51767679690663,153.69541292217673,34.508809885412944,endurance,Beginner
28,56.71032435864237,167.99009860389708,20.09531236146143,flexibility,Intermediate
53,59.465114027570806,183.30257084705593,17.69803884126178,flexibility,Beginner
19,99.49338082867712,165.76155865871993,36.20983493894489,weight_loss,Beginner
19,93.04208197412356,190.1516641729037,25.73233274569862,endurance,Advanced
49,91.85036974901422,183.18914557521862,27.37041830626219,endurance,Intermediate
62,62.52191755909731,150.1904894617678,27.717076734840575,flexibility,Beginner
21,96.03923437120616,174.79333766097704,31.433948599484783,endurance,Beginner
50,56.989180964382825,192.96988139606748,15.304295958436864,endurance,Intermediate
29,108.76734900930217,154.52929450397858,45.548795811775946,muscle_gain,Beginner
45,50.72358287711757,198.90368487411087,12.821069803544237,endurance,Beginner
38,63.04796628184702,192.4987468722733,17.014346336560585,muscle_gain,Beginner
21,104.3027798268708,165.93738162419857,37.879777319764976,muscle_gain,Beginner
51,78.16045013187629,186.26759964188676,22.5274697825617,flexibility,Beginner
38,106.7795783828742,192.2344942460715,28.89519055658355,endurance,Advanced
56,119.27002738287513,165.25909260950107,43.67174960850111,endurance,Beginner
46,72.77979162784773,161.4485070615559,27.921756866131048,endurance,Beginner
54,66.40052707618283,158.70581795073218,26.36245377829087,flexibility,Beginner
63,115.51189581525364,173.98361594400797,38.16014413236225,muscle_gain,Beginner
35,107.92317001720025,164.1100973853661,40.07228310748958,weight_loss,Beginner
63,80.06757907880491,150.43543971561954,35.37988181270462,flexibility,Beginner
43,91.65673658109864,150.4845130117739,40.47443322045524,muscle_gain,Beginner
63,108.52455936991072,185.84453355989268,31.42161106723941,weight_loss,Beginner
30,80.60809965608163,168.17075130163624,28.50215870313027,flexibility,Advanced
42,97.39588636021021,184.13997167691326,28.72397038258792,endurance,Intermediate
51,106.88503774451085,180.87501616741469,32.67079849572987,endurance,Beginner
23,86.24590962761879,175.7873276306524,27.91022767190155,flexibility,Intermediate
25,70.2454773679369,177.1216658910713,22.391077425913007,weight_loss,Intermediate
50,76.37847957759163,182.31622880837276,22.97842993616682,flexibility,Advanced
33,53.47315511560407,199.84058024496585,13.389625980519927,flexibility,Advanced
62,60.71994930497215,193.96960417379304,16.138532501395996,muscle_gain,Beginner
44,81.60557424577352,151.19585849487214,35.69768349274376,muscle_gain,Beginner
50,111.10127860712588,184.82543382075878,32.523373644181945,muscle_gain,Beginner
44,87.91261774203485,167.3158885575798,31.403412490060166,muscle_gain,Beginner
40,78.31711254982059,166.89600152614088,28.116729527106312,weight_loss,Advanced
42,117.36023779409254,174.73117988200784,38.439715239140206,muscle_gain,Beginner
36,106.41318255274525,153.64621848413825,45.076654923388304,flexibility,Beginner
32,101.6677363257086,172.52346728546922,34.15755673428432,endurance,Beginner
23,99.53922494155722,173.3837186746517,33.11140643535458,muscle_gain,Beginner
24,112.25103507061539,156.80908147714825,45.65075163289536,endurance,Beginner
62,119.77641812457861,195.1536870784326,31.449793607383697,flexibility,Beginner
51,115.59306167308722,191.21576666103124,31.61435813052206,weight_loss,Beginner
55,92.10719653234165,164.49432330032533,34.040171055842904,muscle_gain,Beginner
40,69.0064515895013,188.608695025586,19.398416309934685,flexibility,Intermediate
49,71.87484950733642,156.20300067482444,29.457657165036387,weight_loss,Advanced
25,74.92790692699059,185.70027036221273,21.727938778015982,muscle_gain,Intermediate
24,95.06368256797184,172.11101445618752,32.092038540416176,muscle_gain,Beginner
28,83.05004130565524,159.99682428630666,32.442710231729876,muscle_gain,Beginner
50,59.36678205723193,171.4336723638168,20.199994534286823,endurance,Beginner
56,68.48494610780725,174.44138834333143,22.505882616027026,endurance,Beginner
60,68.46412214760487,178.86331739245455,21.400330533969573,muscle_gain,Beginner
61,58.972440919824336,166.33763495147525,21.314152044840558,flexibility,Beginner
58,53.60327571328528,150.19402376785484,23.762166004739424,endurance,Beginner
58,86.96091199181994,160.34362763182122,33.82366590752116,weight_loss,Beginner
63,69.66908850492483,159.9027305371523,27.247607128324464,muscle_gain,Beginner
60,88.78859623431737,173.13271747997783,29.620944217826576,flexibility,Beginner
33,119.30623590292254,153.7471796416895,50.471804066411465,endurance,Beginner
39,86.2148378831314,183.33244628540945,25.650943789204643,flexibility,Advanced
34,59.16369983816583,180.9339987083029,18.072363878504326,flexibility,Intermediate
21,64.26369418694219,167.51563616044342,22.9010284011098,muscle_gain,Intermediate
18,98.59964887896732,166.7706007201309,35.451644212889356,muscle_gain,Beginner
38,80.4779652043486,194.7056119269204,21.22853620393782,muscle_gain,Advanced
43,54.81276730468346,165.8588860569365,19.92527115038943,muscle_gain,Beginner
22,104.8353176718064,167.61277335782685,37.31585453077764,flexibility,Beginner
64,89.09953392178002,151.21541410905616,38.9657738820854,weight_loss,Beginner
38,63.27219203644586,196.8089878016172,16.335146176547,muscle_gain,Beginner
21,74.77021359013338,174.85591560383682,24.455016601227143,weight_loss,Intermediate
57,58.77362795480793,174.53890041552236,19.292922879290074,muscle_gain,Beginner
46,59.286995963621884,158.19879927515927,23.689346464333894,weight_loss,Beginner
21,117.1192853611401,151.65536075437666,50.92287098413479,flexibility,Beginner
29,75.70352806395238,162.0699751760874,28.821128948270957,muscle_gain,Intermediate
28,113.79231271083646,194.34129851960034,30.12886168646838,weight_loss,Beginner
41,79.16970753072158,189.42653284213168,22.063653072372297,flexibility,Intermediate
56,90.06081502968958,165.57496114957868,32.85084531584833,flexibility,Beginner
28,94.47606673556395,174.40592589573583,31.059848281788227,flexibility,Beginner
62,64.06657870770692,167.22579029782062,22.90999625542377,weight_loss,Beginner
53,59.30535514508291,198.57318632333974,15.040168499059579,muscle_gain,Beginner
43,118.51602721903416,178.78133189452927,37.07940429315415,muscle_gain,Beginner
45,108.7325979407633,165.54916675460922,39.67397966023546,muscle_gain,Beginner
48,84.22220077338653,189.02714719438717,23.57101181762326,weight_loss,Intermediate
60,84.4214166765068,189.7115256926181,23.45660758017023,weight_loss,Beginner
18,89.6154446688808,195.34671292447538,23.4839230409462,flexibility,Advanced
48,87.65895074510082,183.80872381049562,25.945618527841326,endurance,Advanced
39,114.723361505059,154.47531983725472,48.07659015008232,muscle_gain,Beginner
37,79.6332255911623,159.56618048601786,31.276101106369826,flexibility,Beginner
31,71.80504858650869,158.4499177094231,28.600323431475495,muscle_gain,Beginner
59,64.49085467243926,183.73536141860993,19.10348653245118,weight_loss,Beginner
63,70.36232584839658,192.8631627856758,18.91653628093807,flexibility,Beginner
25,70.44056353366099,188.45265569526657,19.834364852966374,endurance,Beginner
48,108.0326375782538,195.92076489856606,28.144532818910886,flexibility,Intermediate
46,117.58987821868308,171.37761897704993,40.037018728809144,weight_loss,Beginner
47,57.555867568996526,197.587399209735,14.742499275809115,flexibility,Advanced
26,61.54289407081587,178.6802142069676,19.276358128943468,muscle_gain,Beginner
20,56.58136907782149,159.02706943958498,22.37336666326165,flexibility,Advanced
36,66.39126298464788,151.39793696828343,28.964832136887043,weight_loss,Intermediate
25,59.01349871395763,168.69578308563163,20.736855914380367,flexibility,Intermediate
61,75.0952286880053,164.8651733231128,27.628321252930178,weight_loss,Beginner
37,104.41107250968611,162.68992556121384,39.44802238511915,weight_loss,Beginner
19,103.84287480584258,189.23054980877245,28.99974641595209,weight_loss,Advanced
29,69.35540558210488,199.6394567053116,17.40153491154623,weight_loss,Intermediate
26,70.07798891000735,177.19699743182392,22.31870093781761,muscle_gain,Intermediate
58,80.08126371025676,156.6174384069334,32.647556705410686,weight_loss,Beginner
38,99.94572249710382,188.7018494312025,28.068027835669202,endurance,Beginner
25,80.5892027409609,183.15652437292238,24.023267216705502,endurance,Intermediate
38,59.78356085358344,159.47007705066255,23.508416199238305,weight_loss,Advanced
38,80.79828866884766,165.59807117603452,29.46399379794512,endurance,Intermediate
54,68.16808004550113,165.74680083164276,24.81365576503242,muscle_gain,Beginner
65,80.82023420144112,198.37210701419372,20.53803512041613,muscle_gain,Beginner
58,90.61716993740791,194.40780094917488,23.9763527277254,muscle_gain,Beginner
30,85.38666690762463,191.79033416637725,23.213286385457373,endurance,Intermediate
53,66.2841786358789,179.39448824483583,20.59641756350293,endurance,Beginner
60,73.26168258756745,189.63638624972816,20.371994364442887,weight_loss,Beginner
49,101.0388897585145,181.8771146855195,30.544460144133225,muscle_gain,Beginner
38,62.43051746099591,189.11633059015813,17.455764304056775,weight_loss,Intermediate
44,118.69048863333506,177.1758137382765,37.81003206092752,flexibility,Beginner
28,113.96934007794471,177.2316580306976,36.2831874730753,weight_loss,Beginner
18,60.01243398535495,159.29120742599264,23.65144246283964,endurance,Advanced
63,70.51099035055663,160.85935226927697,27.24985422499593,weight_loss,Beginner
40,95.82204313807307,158.49308359360043,38.145630422525116,flexibility,Beginner
38,112.02179990506599,194.3003133373707,29.672596059924338,muscle_gain,Beginner
35,77.31960501134829,196.29615050155007,20.06624271362119,flexibility,Advanced
60,94.2175224908342,154.83670452965973,39.29921189589125,weight_loss,Beginner
44,90.28367265046899,198.48056185002696,22.91781746967943,flexibility,Intermediate
33,71.14385623308004,169.06897955779178,24.889119842494075,weight_loss,Advanced
62,92.08828175499967,189.39906099809428,25.671351109068866,weight_loss,Beginner
61,66.27988472608766,171.44811239594782,22.54843104783021,flexibility,Beginner
25,52.69325216245917,195.58542731093152,13.774695812492098,weight_loss,Beginner
30,67.17417302748395,162.53310478225114,25.428378399241975,muscle_gain,Beginner
42,66.52185508463552,152.21461746325875,28.711218922318615,muscle_gain,Intermediate
42,51.42241979797214,155.14651621289286,21.363305618192317,flexibility,Beginner
27,113.16630680350738,176.8868063103409,36.16814717203933,weight_loss,Beginner
31,99.46191418932763,182.9857542596327,29.704500384505106,flexibility,Beginner
61,117.79572951909554,164.630168777522,43.462099257502246,weight_loss,Beginner
30,110.96752622788956,183.56719108246142,32.931065262277386,weight_loss,Beginner
28,110.71969478554087,163.8809469785048,41.225691615528746,muscle_gain,Beginner
39,110.31673788786178,152.30396517828856,47.55749716878404,weight_loss,Beginner
27,62.56865248990668,183.1604758145935,18.650620093633997,endurance,Intermediate
65,108.26617166132841,192.0705540372549,29.347506127103628,weight_loss,Beginner
40,50.73427703856522,198.8536378814114,12.830228620399058,flexibility,Intermediate
29,107.34735906568213,195.86797361781782,27.981081981486334,endurance,Advanced
46,97.5372541943812,157.69066692495497,39.22460199306366,flexibility,Beginner
19,100.54781680950558,193.357265211819,26.89376808035761,muscle_gain,Beginner
33,111.14591969992387,197.40302380198239,28.52239053987405,flexibility,Beginner
57,92.56540896713597,164.69012559920276,34.12821725231593,endurance,Beginner
26,106.3933671584648,192.8401788844464,28.610108340709843,flexibility,Intermediate
44,105.2801993019462,180.05595989297774,32.47369415203747,endurance,Beginner
53,109.49183366616415,180.92941162476566,33.44747880574713,flexibility,Beginner
51,58.89802189262781,159.744153225833,23.080795122900078,muscle_gain,Beginner
43,97.31027593427888,192.22231632776567,26.336077493493814,weight_loss,Advanced
26,95.97361842796062,174.8665996035239,31.386156726692956,muscle_gain,Beginner
43,66.93650173215161,157.87946161519974,26.854170243895084,flexibility,Beginner
44,114.98256492498743,180.45368371364546,35.31022526845745,endurance,Beginner
18,63.919343842726995,190.79146329751245,17.559592386446273,flexibility,Intermediate
37,106.49695268359562,159.33212086578192,41.9498591393808,flexibility,Beginner
39,83.15273236961156,192.0817740777871,22.537420516099232,muscle_gain,Intermediate
40,81.57415144983966,190.55440491761084,22.465421940889257,weight_loss,Beginner
39,104.53732159409469,194.65375124045894,27.58962601039704,flexibility,Beginner
21,81.93838507743624,163.59041084489706,30.617640115866347,flexibility,Beginner
40,69.53665091081771,197.67714261604746,17.795117515953518,muscle_gain,Beginner
35,86.46411103942006,161.44738180951381,33.172168887662025,endurance,Beginner
18,69.03365467255784,187.03509774399856,19.733978187578195,endurance,Advanced
19,102.40608069323888,192.56236658560312,27.61740797269444,endurance,Beginner
28,75.06959967968892,166.39029607130732,27.114906480849537,flexibility,Beginner
50,98.17762795024089,185.9964530772282,28.379400060538153,muscle_gain,Intermediate
57,111.77971399500707,180.09425996647906,34.46380719472956,flexibility,Beginner
35,107.19567391176011,159.81247322301138,41.9716375399544,endurance,Beginner
30,63.701909569974774,167.2791463475559,22.765062351699402,flexibility,Advanced
61,53.79690999916788,194.27839880290725,14.253066136507352,muscle_gain,Beginner
46,52.89526843484177,168.4886424293843,18.632690209154116,flexibility,Beginner
28,75.77735063165863,193.11099349591296,20.320080346715855,endurance,Advanced
54,60.94558239355018,177.38699489151003,19.368620001169305,muscle_gain,Beginner
34,99.78804547472102,158.41718981467895,39.7625205223032,endurance,Beginner
44,119.7188796546842,176.6373914644994,38.37049120440923,endurance,Beginner
29,79.43237772898969,153.66274242774824,33.640342075297795,weight_loss,Beginner
65,96.92751544827004,175.57191150455304,31.44394338517404,flexibility,Beginner
31,101.06259713997642,152.0351389380115,43.722250085247296,flexibility,Beginner
36,81.61461144980771,166.03548581670233,29.605069359725476,flexibility,Beginner
32,113.56786174403811,178.44772940394256,35.66427470948046,weight_loss,Beginner
46,111.54386478286668,170.0312960438605,38.5822861331163,endurance,Beginner
20,119.99251516484125,163.08534759616126,45.11534361628467,flexibility,Beginner
53,73.45365678301252,169.4925113802385,25.568920449147388,endurance,Beginner
65,60.32858427107737,173.13168042834957,20.126582841455914,muscle_gain,Beginner
34,93.27420461878759,185.35477919789355,27.149008756036046,weight_loss,Beginner
32,109.75708183588083,157.40067004619561,44.30159863420232,weight_loss,Beginner
46,97.11908404515012,162.1317368983148,36.946091993282955,flexibility,Beginner
37,64.19527118488796,193.64462085821873,17.11954283085109,muscle_gain,Beginner
27,75.91746589380081,171.19879457889812,25.902417438386202,muscle_gain,Intermediate
33,75.15090777398166,196.24302499001615,19.513976227143207,muscle_gain,Beginner
50,82.45253271412972,182.86278898324105,24.657743015130833,endurance,Advanced
26,51.86350087856388,177.0961450102249,16.53650070561064,weight_loss,Intermediate
33,74.76595973942892,170.19230861894212,25.812142479359625,endurance,Beginner
36,102.29427173248634,175.58149117962063,33.18133449749278,flexibility,Beginner
60,110.73213156361153,192.78840786034408,29.79283466973478,endurance,Beginner
60,88.66273788610548,161.36345322248505,34.0510712521485,muscle_gain,Beginner
31,101.41946991879061,165.34993210124958,37.094822260144426,muscle_gain,Beginner
62,84.48406304524869,191.62945233544957,23.0064852238405,flexibility,Beginner
54,90.44241567506714,173.88695662842775,29.91149642179346,endurance,Beginner
64,100.9431274613244,173.43297517804476,33.55933971702215,muscle_gain,Beginner
64,58.41100866881464,155.37469280347995,24.195474299349478,weight_loss,Beginner
59,67.1390381710221,187.56195235854634,19.084712671302356,weight_loss,Beginner
19,104.35781537349663,158.8581270367763,41.35291258036682,muscle_gain,Beginner
27,114.11597959031631,180.5560610220886,35.004374317214584,weight_loss,Beginner
26,102.14519328895703,161.95285169084946,38.94401604706227,muscle_gain,Beginner
19,89.33751881273011,165.31011242872134,32.69151475959989,endurance,Beginner
47,94.95869612062131,185.51522068558756,27.59152139143425,weight_loss,Beginner
19,114.9480481884813,158.50298726528098,45.753750335401286,muscle_gain,Beginner
35,106.18932006365452,151.99440570980124,45.96482729982742,muscle_gain,Beginner
32,98.00193862352089,155.67686883152663,40.437704181244285,muscle_gain,Beginner
35,101.27201215019211,190.15687823450625,28.0069206440222,endurance,Intermediate
48,61.779185982113496,194.26375387610213,16.370375014637325,flexibility,Beginner
48,81.51441001362168,188.12450741889347,23.032635669179562,endurance,Intermediate
42,74.53878841293539,158.77369785811962,29.568221976460592,weight_loss,Advanced
35,60.32110060642266,172.34672876843078,20.307813559565805,muscle_gain,Intermediate
59,86.21600573819484,161.52149650246687,33.04663466877063,weight_loss,Beginner
18,86.88078545029833,178.15578887957003,27.37309226839394,endurance,Intermediate
31,119.81214169424631,187.11908148198083,34.21879228300993,flexibility,Beginner
21,60.61677150834444,197.0809715821224,15.606424387981782,weight_loss,Intermediate
23,70.01274643686682,157.02027066949609,28.3965560022409,endurance,Advanced
52,74.88385523724905,191.35148093667527,20.451470476619562,weight_loss,Beginner
19,69.18109405883507,162.75673251508198,26.11617084617537,weight_loss,Advanced
42,98.40374956914809,180.9971027302882,30.037819341710392,flexibility,Beginner
43,105.20557623123423,183.86045623993527,31.121612611537486,muscle_gain,Beginner
49,73.94575240814544,164.34385095222794,27.378289646580576,weight_loss,Beginner
21,116.83033667283408,165.1592364508976,42.83017958514339,muscle_gain,Beginner
23,83.96852510593152,150.40904719452624,37.11663573347949,muscle_gain,Beginner
21,99.60510107191864,182.89832206590586,29.775710826754622,endurance,Advanced
26,59.00373881291645,160.24449272015434,22.97805722298349,muscle_gain,Advanced
58,111.23883786813323,192.37736256091867,30.057199250612385,endurance,Beginner
40,78.56301618557075,186.35328718705838,22.622678971668424,endurance,Intermediate
39,112.60105399167496,193.4258663814825,30.096317105260773,weight_loss,Beginner
20,55.69821021277531,160.93768667672163,21.504320838769956,muscle_gain,Advanced
28,95.69160248828436,159.72531712335632,37.50820745334822,weight_loss,Beginner
49,112.35726678604803,154.7113491528297,46.94148443269432,endurance,Beginner
59,104.14919795434972,184.24564348241825,30.680432281318616,weight_loss,Beginner
56,111.83477097572163,162.83680557543818,42.17661337003515,muscle_gain,Beginner
23,78.40997816875763,199.8661822824948,19.628752503373317,flexibility,Advanced
47,65.80850678867284,164.94973023905914,24.186822496765487,endurance,Intermediate
27,63.20481888912636,150.80728565913876,27.791087697454632,weight_loss,Intermediate
26,63.17461032790608,184.03097200573316,18.65351719717901,flexibility,Beginner
33,56.33679715086095,156.05531091332548,23.13316451358854,muscle_gain,Advanced
38,114.15262395372362,169.6722106587497,39.651941994535235,weight_loss,Beginner
30,110.37691201434924,154.55048983354715,46.21015955320504,weight_loss,Beginner
56,117.71653979419555,151.41311972930083,51.34645586149295,weight_loss,Beginner
48,116.91193470519715,164.39721869430323,43.2583465860531,endurance,Beginner
55,68.2301969345672,170.91510943299403,23.3569273535775,weight_loss,Beginner
33,96.1181650257086,186.23162173294998,27.713962233326523,endurance,Advanced
54,95.7353583001073,161.4689203682669,36.719307667824474,endurance,Beginner
43,117.44011305329865,158.08268549920658,46.994588431287674,weight_loss,Beginner
42,61.24731857737743,172.51753582711387,20.578825639128112,weight_loss,Intermediate
47,65.34895378425804,150.17965783149822,28.974531208879085,muscle_gain,Beginner
39,116.96535565015954,159.5110355809514,45.970134724482584,endurance,Beginner
33,67.41020682476761,156.03415832444585,27.687662620115233,flexibility,Intermediate
